Id,hed__Contact__c,hed__Program_Enrollment__c,hed__Program_Enrollment__r.hed__Contact__c,hed__Program_Enrollment__r.hed__Contact__r.FirstName,hed__Program_Enrollment__r.hed__Contact__r.LastName,hed__Course_Offering__c,hed__Course_Offering__r.hed__Course__c,hed__Course_Offering__r.hed__Course__r.Name,hed__Course_Offering__r.hed__Term__c,hed__Course_Offering__r.hed__Term__r.Name,hed__Course_Offering__r.hed__Term__r.hed__Start_Date__c,hed__Course_Offering__r.hed__Term__r.hed__End_Date__c,hed__Status__c,Notations__c
a098c00000sHxH3AAK,0038c00002jGqkDAAS,,,,,a0B8c000012KEjsEAG,a0C8c00000XMMn4EAH,Technique de counseling I (expl.),a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,AUD
a098c00000sHxH4AAK,0038c00002jGqkDAAS,,,,,a0B8c000012KEh7EAG,a0C8c00000XMMXNEA5,Debout jeunesse,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,ABA
a098c00000sHxH5AAK,0038c00002jGqkEAAS,,,,,a0B8c000012KEgOEAW,a0C8c00000XMMXHEA5,Homilétique II,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,
a098c00000sHxH6AAK,0038c00002jGqkEAAS,,,,,a0B8c000012KEexEAG,a0C8c00000XMMmOEAX,Principes d'interprétation,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,AUD
a098c00000sHxH7AAK,0038c00002jGqkEAAS,,,,,a0B8c000012KEiaEAG,a0C8c00000XMMXZEA5,Homilétique III,a0P8c00000DoDzPEAV,2008-09,2008-09-01,2009-08-31,Current,AUD
a098c00000sHxH8AAK,0038c00002jGqkEAAS,,,,,a0B8c000012KEkbEAG,a0C8c00000XMMjFEAX,"Counseling, mariage et famille",a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,AUD
a098c00000sHxH9AAK,0038c00002jGqkEAAS,,,,,a0B8c000012KEgrEAG,a0C8c00000XMMnYEAX,Théologie pastorale,a0P8c00000DoDzPEAV,2008-09,2008-09-01,2009-08-31,Current,AUD
a098c00000sHxHAAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF6REAW,a0C8c00000XMMarEAH,Séminaire de recherche II,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHxHBAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF6XEAW,a0C8c00000XMMasEAH,Séminaire de recherche III,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,
a098c00000sHxHCAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF61EAG,a0C8c00000XMMalEAH,Séminaire de recherche I,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxHDAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF84EAG,a0C8c00000XMMbJEAX,Grec II,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxHEAA0,0038c00002jGrdhAAC,,,,,a0B8c000012KExKEAW,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,AUD
a098c00000sHxHFAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF86EAG,a0C8c00000XMMbKEAX,Grec III,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxHGAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF88EAG,a0C8c00000XMMlrEAH,Méthode exégétique (Grec),a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHxHHAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF8DEAW,a0C8c00000XMMiDEAX,Actes des apôtres,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxHIAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF8nEAG,a0C8c00000XMMjUEAX,Du simple verset au livre tout entier,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxHJAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF6dEAG,a0C8c00000XMMatEAH,Séminaire de recherche IV,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,
a098c00000sHxHKAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF4sEAG,a0C8c00000XMMnNEAX,Théologie de la souffrance,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,
a098c00000sHxHLAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF7jEAG,a0C8c00000XMMb4EAH,LD - L'Épître aux Romains,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,
a098c00000sHxHMAA0,0038c00002jGqkEAAS,,,,,a0B8c000012KF8JEAW,a0C8c00000XMMjTEAX,Du simple verset au livre tout entier,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxHNAA0,0038c00002jGqkFAAS,,,,,a0B8c000012KF7HEAW,a0C8c00000XMMilEAH,Coaching au féminin,a0P8c00000DoDzYEAV,2017-18,2017-09-01,2018-08-31,Current,AUD
a098c00000sHxHOAA0,0038c00002jGqkFAAS,,,,,a0B8c000012KF2EEAW,a0C8c00000XMMdQEAX,La femme dans son milieu de vie,a0P8c00000DoDzZEAV,2018-19,2018-09-01,2019-08-31,Current,AUD
a098c00000sHxHPAA0,0038c00002jGroSAAS,,,,,a0B8c000012KExKEAW,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,AUD
a098c00000sHxHQAA0,0038c00002jGqkGAAS,,,,,a0B8c000012KEh0EAG,a0C8c00000XMMXKEA5,Bergérologie,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHxHRAA0,0038c00002jGr90AAC,,,,,a0B8c000012KEp1EAG,a0C8c00000XMMiOEAX,Apologétique,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,EQV
a098c00000sHxHSAA0,0038c00002jGqkHAAS,,,,,a0B8c000012KEnvEAG,a0C8c00000XMMYSEA5,Survol de l'histoire de l'Église,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,
a098c00000sHxHTAA0,0038c00002jGr90AAC,,,,,a0B8c000012KEqgEAG,a0C8c00000XMMjrEAH,Exégèse grecque I et II,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,EQV
a098c00000sHxHUAA0,0038c00002jGr90AAC,,,,,a0B8c000012KEnzEAG,a0C8c00000XMMYSEA5,Survol de l'histoire de l'Église,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,EQV
a098c00000sHxHVAA0,0038c00002jGr90AAC,,,,,a0B8c000012KEqCEAW,a0C8c00000XMMYjEAP,Initiation au grec biblique I et II,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,EQV
a098c00000sHxHWAA0,0038c00002jGr90AAC,,,,,a0B8c000012KEgOEAW,a0C8c00000XMMXHEA5,Homilétique II,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,EQV
a098c00000sHxHXAA0,0038c00002jGr90AAC,,,,,a0B8c000012KEtCEAW,a0C8c00000XMMZ3EAP,Survol du Nouveau Testament I : Les Évangiles,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,EQV
a098c00000sHxHYAA0,0038c00002jGqkHAAS,,,,,a0B8c000012KEivEAG,a0C8c00000XMMlAEAX,Introduction à l'Église et sa mission,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,
a098c00000sHxHZAA0,0038c00002jGqkHAAS,,,,,a0B8c000012KEyYEAW,a0C8c00000XMMijEAH,Christologie,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,INC
a098c00000sHxHaAAK,0038c00002jGr90AAC,,,,,a0B8c000012KEquEAG,a0C8c00000XMMYkEAP,Lectures en grec biblique,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,EQV
a098c00000sHxHbAAK,0038c00002jGr90AAC,,,,,a0B8c000012KEskEAG,a0C8c00000XMMYwEAP,Romains (Exégèse),a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,EQV
a098c00000sHxHcAAK,0038c00002jGqkHAAS,,,,,a0B8c000012KF24EAG,a0C8c00000XMMa8EAH,Gestion de vie,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,
a098c00000sHxHdAAK,0038c00002jGqkIAAS,,,,,a0B8c000012KEjlEAG,a0C8c00000XMMXdEAP,Méthodes d'enseignement,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHxHeAAK,0038c00002jGqkIAAS,,,,,a0B8c000012KEh4EAG,a0C8c00000XMMXMEA5,Philo. de l'école chrétienne,a0P8c00000DoDyxEAF,1980-81,1980-09-01,1981-08-31,Current,
a098c00000sHxHfAAK,0038c00002jGqkIAAS,,,,,a0B8c000012KEfYEAW,a0C8c00000XMMXCEA5,Archéologie biblique,a0P8c00000DoDyuEAF,1977-78,1977-09-01,1978-08-31,Current,
a098c00000sHxHgAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEqCEAW,a0C8c00000XMMYjEAP,Initiation au grec biblique I et II,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,
a098c00000sHxHhAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEfCEAW,a0C8c00000XMMXAEA5,Initiation interprétation biblique,a0P8c00000DoDzPEAV,2008-09,2008-09-01,2009-08-31,Current,
a098c00000sHxHiAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEqvEAG,a0C8c00000XMMYkEAP,Lectures en grec biblique,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxHjAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEp4EAG,a0C8c00000XMMiOEAX,Apologétique,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHxHkAAK,0038c00002jGr90AAC,,,,,a0B8c000012KEssEAG,a0C8c00000XMMYxEAP,Epître aux Galates,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,EQV
a098c00000sHxHlAAK,0038c00002jGr90AAC,,,,,a0B8c000012KEv0EAG,a0C8c00000XMMZDEA5,1 Corinthiens,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,EQV
a098c00000sHxHmAAK,0038c00002jGr90AAC,,,,,a0B8c000012KF46EAG,a0C8c00000XMMjZEAX,Éphésiens,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,EQV
a098c00000sHxHnAAK,0038c00002jGr90AAC,,,,,a0B8c000012KEvGEAW,a0C8c00000XMMZIEA5,Épître aux Philippiens,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,EQV
a098c00000sHxHoAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEgPEAW,a0C8c00000XMMXHEA5,Homilétique II,a0P8c00000DoDzPEAV,2008-09,2008-09-01,2009-08-31,Current,
a098c00000sHxHpAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEeZEAW,a0C8c00000XMMX9EAP,Bibliologie,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,
a098c00000sHxHqAAK,0038c00002jGr90AAC,,,,,a0B8c000012KF12EAG,a0C8c00000XMMZxEAP,Bibliologie (1e partie),a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,EQV
a098c00000sHxHrAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEnvEAG,a0C8c00000XMMYSEA5,Survol de l'histoire de l'Église,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,
a098c00000sHxHsAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEeyEAG,a0C8c00000XMMmOEAX,Principes d'interprétation,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,
a098c00000sHxHtAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEsmEAG,a0C8c00000XMMYwEAP,Romains (Exégèse),a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,
a098c00000sHxHuAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEgsEAG,a0C8c00000XMMnYEAX,Théologie pastorale,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxHvAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEhSEAW,a0C8c00000XMMXOEA5,Évangélisation,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxHwAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEjjEAG,a0C8c00000XMMXcEAP,Stage Pratique I,a0P8c00000DoDzYEAV,2017-18,2017-09-01,2018-08-31,Current,
a098c00000sHxHxAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEivEAG,a0C8c00000XMMlAEAX,Introduction à l'Église et sa mission,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,
a098c00000sHxHyAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEqhEAG,a0C8c00000XMMjrEAH,Exégèse grecque I et II,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxHzAAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEcYEAW,a0C8c00000XMMX1EAP,AT II : Les livres historiques,a0P8c00000DoDzUEAV,2013-14,2013-09-01,2014-08-31,Current,
a098c00000sHxI0AAK,0038c00002jGqkJAAS,,,,,a0B8c000012KF8KEAW,a0C8c00000XMMbTEAX,Prédication Biblique,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,
a098c00000sHxI1AAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEx7EAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzVEAV,2014-15,2014-09-01,2015-08-31,Current,
a098c00000sHxI2AAK,0038c00002jGqkJAAS,,,,,a0B8c000012KF0ZEAW,a0C8c00000XMMlSEAX,Le leader et son équipe,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHxI3AAK,0038c00002jGqkJAAS,,,,,a0B8c000012KF5tEAG,a0C8c00000XMMakEAH,Actes des apôtres,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHxI4AAK,0038c00002jGr90AAC,,,,,a0B8c000012KEz6EAG,a0C8c00000XMMZZEA5,Théologie biblique de l'Ancien Testament,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,EQV
a098c00000sHxI5AAK,0038c00002jGqkJAAS,,,,,a0B8c000012KEwEEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzPEAV,2008-09,2008-09-01,2009-08-31,Current,
a098c00000sHxI6AAK,0038c00002jGrAqAAK,,,,,a0B8c000012KEhpEAG,a0C8c00000XMMXQEA5,Établiss. exp. Église Actes,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,EQV
a098c00000sHxI7AAK,0038c00002jGqkJAAS,,,,,a0B8c000012KF8bEAG,a0C8c00000XMMleEAH,Les épîtres de Pierre,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHxI8AAK,0038c00002jGqkJAAS,,,,,a0B8c000012KFBBEA4,a0C8c00000XMMnREAX,Théologie du péché,a0P8c00000DoDzYEAV,2017-18,2017-09-01,2018-08-31,Current,
a098c00000sHxI9AAK,0038c00002jGqkJAAS,,,,,a0B8c000012KF4sEAG,a0C8c00000XMMnNEAX,Théologie de la souffrance,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,
a098c00000sHxIAAA0,0038c00002jGqkJAAS,,,,,a0B8c000012KEvZEAW,a0C8c00000XMMZLEA5,Initiation à la recherche,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHxIBAA0,0038c00002jGqkJAAS,,,,,a0B8c000012KEyYEAW,a0C8c00000XMMijEAH,Christologie,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,
a098c00000sHxICAA0,0038c00002jGqkJAAS,,,,,a0B8c000012KF50EAG,a0C8c00000XMMaUEAX,Psaumes - 1ere partie,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,
a098c00000sHxIDAA0,0038c00002jGqkJAAS,,,,,a0B8c000012KF71EAG,a0C8c00000XMMlpEAH,Méthode exégétique (Grec),a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHxIEAA0,0038c00002jGrAqAAK,,,,,a0B8c000012KEtuEAG,a0C8c00000XMMZ4EAP,Survol du Nouveau Testament II,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,EQV
a098c00000sHxIFAA0,0038c00002jGrAqAAK,,,,,a0B8c000012KEubEAG,a0C8c00000XMMZ6EAP,Survol du Nouveau Testament III,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,EQV
a098c00000sHxIGAA0,0038c00002jGqkJAAS,,,,,a0B8c000012KF5sEAG,a0C8c00000XMMniEAH,Un ministère centré sur l'évangile,a0P8c00000DoDzPEAV,2008-09,2008-09-01,2009-08-31,Current,
a098c00000sHxIHAA0,0038c00002jGqkJAAS,,,,,a0B8c000012KF24EAG,a0C8c00000XMMa8EAH,Gestion de vie,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,
a098c00000sHxIIAA0,0038c00002jGqkJAAS,,,,,a0B8c000012KF44EAG,a0C8c00000XMMjZEAX,Éphésiens,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,
a098c00000sHxIJAA0,0038c00002jGrAqAAK,,,,,a0B8c000012KEf3EAG,a0C8c00000XMMmOEAX,Principes d'interprétation,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,EQV
a098c00000sHxIKAA0,0038c00002jGqkJAAS,,,,,a0B8c000012KExiEAG,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDzVEAV,2014-15,2014-09-01,2015-08-31,Current,
a098c00000sHxILAA0,0038c00002jGqkJAAS,,,,,a0B8c000012KEygEAG,a0C8c00000XMMmsEAH,Sotériologie,a0P8c00000DoDzPEAV,2008-09,2008-09-01,2009-08-31,Current,
a098c00000sHxIMAA0,0038c00002jGqkKAAS,,,,,a0B8c000012KF5kEAG,a0C8c00000XMMahEAH,Initiation à l'étude biblique,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,AUD
a098c00000sHxINAA0,0038c00002jGqkKAAS,,,,,a0B8c000012KF4jEAG,a0C8c00000XMMaREAX,Job et Ecclésiaste,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,AUD
a098c00000sHxIOAA0,0038c00002jGqkLAAS,,,,,a0B8c000012KEw9EAG,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzKEAV,2003-04,2003-09-01,2004-08-31,Current,
a098c00000sHxIPAA0,0038c00002jGqkMAAS,,,,,a0B8c000012KEj5EAG,a0C8c00000XMMlAEAX,Introduction à l'Église et sa mission,a0P8c00000DoDzaEAF,2019-20,2019-09-01,2020-08-31,Current,AUD
a098c00000sHxIQAA0,0038c00002jGqkMAAS,,,,,a0B8c000012KFABEA4,a0C8c00000XMMbsEAH,Spiritualité biblique,a0P8c00000DoDzaEAF,2019-20,2019-09-01,2020-08-31,Current,AUD
a098c00000sHxIRAA0,0038c00002jGqkNAAS,,,,,a0B8c000012KEsmEAG,a0C8c00000XMMYwEAP,Romains (Exégèse),a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,
a098c00000sHxISAA0,0038c00002jGqkNAAS,,,,,a0B8c000012KEj3EAG,a0C8c00000XMMlAEAX,Introduction à l'Église et sa mission,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,INC
a098c00000sHxITAA0,0038c00002jGqkNAAS,,,,,a0B8c000012KEtGEAW,a0C8c00000XMMZ3EAP,Survol du Nouveau Testament I : Les Évangiles,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,
a098c00000sHxIUAA0,0038c00002jGqkNAAS,,,,,a0B8c000012KEfEEAW,a0C8c00000XMMXAEA5,Initiation interprétation biblique,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,
a098c00000sHxIVAA0,0038c00002jGqkNAAS,,,,,a0B8c000012KEeZEAW,a0C8c00000XMMX9EAP,Bibliologie,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,
a098c00000sHxIWAA0,0038c00002jGqkNAAS,,,,,a0B8c000012KEx5EAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,
a098c00000sHxIXAA0,0038c00002jGqkNAAS,,,,,a0B8c000012KF5AEAW,a0C8c00000XMMaXEAX,GAP I - concentration EI,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,INC
a098c00000sHxIYAA0,0038c00002jGqkOAAS,,,,,a0B8c000012KErEEAW,a0C8c00000XMMm2EAH,Pers. de l'oeuvre missionnaire,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHxIZAA0,0038c00002jGqkOAAS,,,,,a0B8c000012KEkMEAW,a0C8c00000XMMnkEAH,Vie familiale,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHxIaAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEj7EAG,a0C8c00000XMMXbEAP,Administration,a0P8c00000DoDz0EAF,1983-84,1983-09-01,1984-08-31,Current,
a098c00000sHxIbAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEfHEAW,a0C8c00000XMMXBEA5,Atelier d'analyse de textes,a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHxIcAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEgDEAW,a0C8c00000XMMXHEA5,Homilétique II,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHxIdAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEhIEAW,a0C8c00000XMMXOEA5,Évangélisation,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHxIeAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEkjEAG,a0C8c00000XMMXoEAP,Conducteur de cultes (musique),a0P8c00000DoDz5EAF,1988-89,1988-09-01,1989-08-31,Current,
a098c00000sHxIfAAK,0038c00002jGrAqAAK,,,,,a0B8c000012KEdbEAG,a0C8c00000XMMX3EAP,AT IV : Les Prophètes,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,EQV
a098c00000sHxIgAAK,0038c00002jGrAqAAK,,,,,a0B8c000012KF05EAG,a0C8c00000XMMiSEAX,AT I : Pentateuque,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,EQV
a098c00000sHxIhAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEeQEAW,a0C8c00000XMMX9EAP,Bibliologie,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHxIiAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEcoEAG,a0C8c00000XMMX2EAP,AT III : Les livres poétiques,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHxIjAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEcGEAW,a0C8c00000XMMX1EAP,AT II : Les livres historiques,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
a098c00000sHxIkAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KErdEAG,a0C8c00000XMMYpEAP,Marc - Inductif,a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,
a098c00000sHxIlAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEh6EAG,a0C8c00000XMMXMEA5,Philo. de l'école chrétienne,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHxImAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEnmEAG,a0C8c00000XMMYSEA5,Survol de l'histoire de l'Église,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHxInAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEjyEAG,a0C8c00000XMMcTEAX,Technique de counseling I-II (ex./co.),a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHxIoAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEeiEAG,a0C8c00000XMMmOEAX,Principes d'interprétation,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHxIpAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEdJEAW,a0C8c00000XMMX3EAP,AT IV : Les Prophètes,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHxIqAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEdgEAG,a0C8c00000XMMkLEAX,Genèse,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHxIrAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEsbEAG,a0C8c00000XMMYwEAP,Romains (Exégèse),a0P8c00000DoDz0EAF,1983-84,1983-09-01,1984-08-31,Current,
a098c00000sHxIsAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEiWEAW,a0C8c00000XMMXZEA5,Homilétique III,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHxItAAK,0038c00002jGrAqAAK,,,,,a0B8c000012KFA2EAO,a0C8c00000XMMluEAH,Missiologie,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,EQV
a098c00000sHxIuAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEemEAG,a0C8c00000XMMmOEAX,Principes d'interprétation,a0P8c00000DoDz5EAF,1988-89,1988-09-01,1989-08-31,Current,
a098c00000sHxIvAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEgcEAG,a0C8c00000XMMnYEAX,Théologie pastorale,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHxIwAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEoSEAW,a0C8c00000XMMjlEAH,Éthique et christianisme,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHxIxAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEpcEAG,a0C8c00000XMMYgEAP,Intro. Langues Bibl. (Hébreu),a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,
a098c00000sHxIyAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEh0EAG,a0C8c00000XMMXKEA5,Bergérologie,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHxIzAAK,0038c00002jGqkOAAS,,,,,a0B8c000012KEikEAG,a0C8c00000XMMlAEAX,Introduction à l'Église et sa mission,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
